id,popularity,original_title,cast,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_percentage
24662,0.425112,Cats Don't Dance,Scott Bakula|Jasmine Guy|Natalie Cole|Ashley Peldon|Lindsay Ridgeway,Mark Dindal,75,Animation|Comedy|Family|Music,Warner Bros. Animation|Warner Bros. Family Entertainment,3/26/97,10,7.1,1997,43470730.274307,4845134.84416762,-0.8885425937499998
12834,0.606857,Leaves of Grass,Susan Sarandon|Richard Dreyfuss|Keri Russell|Melanie Lynskey|Edward Norton,Tim Blake Nelson,104,Comedy|Crime|Drama|Thriller,Nu Image Films|Grand Army Entertainment|Class 5 Films|Millennium Films|Langley Films,9/13/09,67,5.6,2009,9147603.90712458,1001273.34646387,-0.8905425555555557
82390,1.774202,The Paperboy,Zac Efron|Matthew McConaughey|Nicole Kidman|John Cusack|David Oyelowo,Lee Daniels,107,Thriller,Lee Daniels Entertainment|Nu Image Films|Benaroya Pictures|Millennium Films,9/14/12,150,5.4,2012,11871803.516903,1285828.3907058,-0.8916905599999996
43552,0.276322,Vanishing on 7th Street,Hayden Christensen|Thandie Newton|John Leguizamo|Neal Huff|Jacob Latimore,Brad Anderson,92,Drama|Horror|Thriller,Plum Pictures|Herrick Entertainment|Mandalay Vision|Circle of Confusion|Forest Park Pictures,9/11/10,83,4.8,2010,10000000.0,1068682.0,-0.8931318
7870,0.252383,Down in the Valley,Edward Norton|Evan Rachel Wood|David Morse|Rory Culkin|Bruce Dern,David Jacobson,112,Drama|Romance,Class 5 Films,5/13/05,33,5.8,2005,8932506.31723595,952285.565974207,-0.893391
8854,0.345909,Steel,Shaquille O'Neal|Annabeth Gish|Richard Roundtree|Judd Nelson|Irma P. Hall,Kenneth Johnson,97,Science Fiction|Action|Adventure,Warner Bros. Pictures|DC Comics|Quincy Jones-David Salzman Entertainment,8/15/97,19,4.3,1997,21735365.1371535,2290946.88080529,-0.8945981875
58428,0.604152,The Innkeepers,Sara Paxton|Pat Healy|Kelly McGillis|George Riddle|Lena Dunham,Ti West,102,Horror|Thriller,Glass Eye Pix|Dark Sky Films,12/1/11,104,5.2,2011,727048.531943604,75996.928947001,-0.895472
152259,0.381676,Phantom,Ed Harris|David Duchovny|Lance Henriksen|William Fichtner|Johnathon Schaech,Todd Robinson,99,Thriller,Trilogy Entertainment Group|RCR Media Group|Solar Filmworks,1/3/13,77,5.4,2013,9360333.52740424,968409.810378363,-0.8965410999999999
6639,0.38963,Love in the Time of Cholera,Javier Bardem|Unax Ugalde|Benjamin Bratt|Catalina Sandino Moreno|HÃ©ctor Elizondo,Mike Newell,139,Drama|Romance,New Line Cinema|Grosvenor Park Media Ltd.,10/4/07,40,6.6,2007,47325086.2184195,4845676.57468177,-0.8976087111111111
576,0.615889,The Wild Bunch,Ernest Borgnine|William Holden|Robert Ryan|Edmond O'Brien|Warren Oates,Sam Peckinpah,145,Adventure|Western,Warner Brothers/Seven Arts,6/17/69,121,7.2,1969,37116502.822931,3796250.83368305,-0.8977206755767495
24804,0.378522,Black Dynamite,Michael Jai White|Arsenio Hall|Tommy Davidson|Kevin Chapman|Richard Edson,Scott Sanders,90,Action|Comedy,Destination Films|Six Point Harness|Ars Nova|Goliath Entertainment,10/16/09,102,7.4,2009,2947561.25896236,301420.663542793,-0.8977389655172414
27064,0.214009,Mishima: A Life in Four Chapters,Ken Ogata|GÃ´ RijÃ»|Masato Aizawa|Masayuki Shionoya|Hiroshi Mikami,Paul Schrader,121,Drama,American Zoetrope|Lucasfilm Ltd.|Tristone Entertainment Inc.|M Company,5/15/85,11,6.3,1985,10135830.2613321,1019173.95010536,-0.8994484000000001
68812,0.819110999999999,The Iceman,Michael Shannon|Winona Ryder|Ray Liotta|Chris Evans|David Schwimmer,Ariel Vromen,105,Thriller|Crime|Drama,Bleiberg Entertainment|Millennium Films,9/1/12,218,6.4,2012,18994885.6270449,1870229.79062887,-0.9015403500000001
46828,0.336871,Son of the Pink Panther,Roberto Benigni|Herbert Lom|Claudia Cardinale|Shabana Azmi|Debrah Farentino,Blake Edwards,93,Comedy|Foreign,International Traders,1/1/93,15,4.0,1993,37736749.0424677,3680134.56019026,-0.90247876
168705,0.592368999999999,BloodRayne,Kristanna Loken|Ben Kingsley|Michelle Rodriguez|Michael Madsen|Matthew Davis,Uwe Boll,95,Action|Adventure|Fantasy|Horror,Boll KG,10/22/05,62,3.8,2005,27914082.2413623,2685803.66820071,-0.9037832
190955,0.744185,Blood Ties,Clive Owen|Billy Crudup|Marion Cotillard|Mila Kunis|Zoe Saldana,Guillaume Canet,128,Thriller|Crime|Drama,Wild Bunch|LGM Productions|Les Productions du TrÃ©sor|Mars Distribution|Canal+,8/22/13,125,5.8,2013,23868850.4948808,2260962.35461061,-0.9052756078431374
12404,0.348842,Me and Orson Welles,Zac Efron|Claire Danes|Christian McKay|Imogen Poots|Zoe Kazan,Richard Linklater,114,Comedy|Drama|Romance,Isle of Man Film|Freestyle Releasing|CinemaNX,11/25/09,24,6.4,2009,25410010.8531238,2374486.23499056,-0.9065531199999999
10629,0.193661,Veronica Guerin,Cate Blanchett|Gerard McSorley|CiarÃ¡n Hinds|Brenda Fricker|Don Wycherley,Joel Schumacher,98,Drama|Crime|Thriller,Jerry Bruckheimer Films|Touchstone Pictures,7/11/03,26,6.7,2003,20150994.9613029,1860906.45339169,-0.9076518823529411
157834,0.722877,The Zero Theorem,Christoph Waltz|David Thewlis|MÃ©lanie Thierry|Lucas Hedges|Matt Damon,Terry Gilliam,107,Drama|Fantasy|Science Fiction,Le Pacte|Zanuck Independent|Voltage Pictures|MediaPro Pictures|Zephyr Films,1/2/14,232,5.7,2014,7829273.9315574,709890.399375868,-0.9093287058823529
60422,0.429826,Another Happy Day,Ellen Barkin|Ezra Miller|Kate Bosworth|Demi Moore|George Kennedy,Sam Levinson,119,Comedy|Drama,Filmula,11/18/11,19,6.1,2011,3877592.17036588,344803.250973275,-0.9110779999999999
9672,0.330582,Infamous,Sigourney Weaver|Toby Jones|Gwyneth Paltrow|Sandra Bullock|Isabella Rossellini,Douglas McGrath,110,Drama,Killer Films|Longfellow Pictures|Warner Independent Pictures (WIP)|Jack and Henry Productions Inc.,11/16/06,24,5.5,2006,14061699.0577904,1245358.15201583,-0.9114361538461541
214086,0.295687,The Face of Love,Annette Bening|Ed Harris|Robin Williams|Jess Weixler|Amy Brenneman,Arie Posin,92,Drama|Romance,Mockingbird Pictures,10/25/13,30,5.8,2013,3744133.41096169,327617.289659265,-0.9124984999999999
45324,0.301054,Casino Jack,Kevin Spacey|Kelly Preston|Hannah Endicott-Douglas|Rachelle Lefevre|Barry Pepper,George Hickenlooper,108,Crime|Comedy|Drama,An Olive Branch Productions|Rollercoaster Entertainment|Vortex Words Pictures|Hannibal Pictures|Trigger Street Productions,9/16/10,43,6.0,2010,12500000.0,1083683.0,-0.91330536
45610,1.128994,Machine Gun Preacher,Gerard Butler|Michelle Monaghan|Justin Michael Brandt|Richard Goteri|Peter Carey,Marc Forster,129,Action|Thriller|Crime,Mpower Pictures|Relativity Media|1984 Private Defense Contractors|Virgin Produced|Moonlighting Films,9/23/11,166,6.4,2011,29081941.2777441,2450545.18945915,-0.9157365333333333
24016,0.339218,The Sheltering Sky,Debra Winger|John Malkovich|Campbell Scott|Jill Bennett|Timothy Spall,Bernardo Bertolucci,138,Adventure|Drama|Romance,Warner Bros.,10/24/90,25,6.2,1990,41722463.5078645,3463104.65863014,-0.91699664
76544,0.707968,Man of Tai Chi,Keanu Reeves|Tiger Hu Chen|Jeremy Marinas|Steven Dasz|Karen Mok,Keanu Reeves,105,Action|Drama,Universal Pictures|Village Roadshow Pictures|China Film Group Corporation (CFGC)|Company Films|Dalian Wanda Group,7/4/13,193,5.6,2013,23400833.8185106,1923493.31391376,-0.91780236
27274,0.384309,Frankenhooker,Patty Mullen|James Lorinz|Joanne Ritchie|J.J. Clark|Helmar Augustus Cooper,Frank Henenlotter,85,Comedy|Horror|Science Fiction,Shapiro-Glickenhaus Entertainment,6/1/90,20,5.6,1990,4172246.35078645,342237.68586523,-0.9179728
306745,0.706023,Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,Peter Sollett,103,Romance|Drama,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,10/2/15,86,7.1,2015,6439997.16640124,527467.967914094,-0.9180949999999999
75622,0.512775,Rampart,Woody Harrelson|Steve Buscemi|Ben Foster|Robin Wright|Jon Bernthal,Oren Moverman,108,Crime|Drama|Action|Thriller,Lightstream Pictures|Waypoint Entertainment|TheThird Mind Pictures|Amalgam Features,12/10/11,63,5.2,2011,11632776.5110976,942751.229196718,-0.9189573333333328
763,0.766646,Braindead,Tim Balme|Diana PeÃ±alver|Elizabeth Moody|Ian Watkin|Brenda Kendall,Peter Jackson,104,Horror|Comedy,WingNut Films|New Zealand Film Commission|Avalon/NFU Studios,8/13/92,166,7.4,1992,4662072.76376686,377042.026721136,-0.9191256666666666
13685,0.481121,Bottle Rocket,Luke Wilson|Owen Wilson|Lumi Cavazos|Andrew Wilson|Robert Musgrave,Wes Anderson,91,Comedy|Crime|Drama,Gracie Films|Columbia Pictures Corporation,2/21/96,128,6.7,1996,9731517.17272177,778617.29877273,-0.9199901428571429
13944,0.453602,Passengers,Anne Hathaway|Patrick Wilson|Andre Braugher|Dianne Wiest|David Morse,Rodrigo GarcÃ­a,93,Drama|Mystery|Thriller|Romance,TriStar Pictures|Mandate Pictures|Persistent Entertainment|Senator International|Intuition Films,9/26/08,111,5.5,2008,25319665.8452291,2025573.26761833,-0.92
10935,0.41895,Heaven's Gate,Kris Kristofferson|Christopher Walken|John Hurt|Isabelle Huppert|Sam Waterston,Michael Cimino,219,Action|Drama|History|Western,United Artists,11/19/80,18,6.0,1980,116425617.128536,9219667.88534299,-0.9208106590909086
5470,0.216242,Beowulf,Christopher Lambert|Rhona Mitra|Oliver Cotton|GÃ¶tz Otto|Vincent Hammond,Graham Baker,95,Action|Science Fiction|Thriller|Adventure|Horror,CTV International,4/1/99,27,4.5,1999,26181056.9318864,2004488.4804004,-0.92343745
17606,0.593722,The Other Man,Romola Garai|Antonio Banderas|Laura Linney|Liam Neeson|Abigail Canton,Richard Eyre,90,Drama|Thriller|Mystery|Romance,Rainmark Films,12/25/08,25,5.1,2008,15191799.5071375,1158482.06780241,-0.9237429333333338
31011,1.26001,Mr. Nobody,Jared Leto|Diane Kruger|Linh Äan Pháº¡m|Sarah Polley|Rhys Ifans,Jaco Van Dormael,141,Science Fiction|Drama|Romance|Fantasy,Pan EuropÃ©enne Production|Virtual Films,9/11/09,827,7.8,2009,47770820.4038728,3605384.76753194,-0.9245274680851064
10077,0.6269,A Sound of Thunder,Heike Makatsch|Armin Rohde|David Oyelowo|Wilfried Hochholdinger|Edward Burns,Peter Hyams,110,Thriller|Science Fiction|Adventure|Action,Epsilon Motion Pictures|Franchise Pictures|Baldwin Entertainment Group|Dante Entertainment|Crusader Entertainment,5/15/05,58,4.8,2005,89325063.1723595,6687812.14224614,-0.9251295
8052,0.392776,Hard Eight,Philip Baker Hall|Gwyneth Paltrow|John C. Reilly|Samuel L. Jackson|F. William Parker,Paul Thomas Anderson,96,Drama|Thriller,Green Parrot|Trinity Filmed Entertainment|Rysher Entertainment,2/28/96,69,6.6,1996,4170650.21688076,309405.247206255,-0.9258136666666668
23685,0.263042,Monkeybone,Brendan Fraser|Bridget Fonda|John Turturro|Chris Kattan|Giancarlo Esposito,Henry Selick,93,Adventure|Fantasy|Animation|Action|Comedy,20th Century Fox|1492 Pictures,2/23/01,37,4.0,2001,92361608.7520382,6661755.90255333,-0.9278731066666666
24274,0.312053,Dead & Buried,James Farentino|Melody Anderson|Jack Albertson|Nancy Locke|Robert Englund,Gary Sherman,94,Horror|Mystery,Barclays Mercantile Industrial Finance,5/29/81,18,5.9,1981,7194572.41457044,518407.313522678,-0.9279446666666666
17609,0.953705,Antichrist,Willem Dafoe|Charlotte Gainsbourg|Storm Acheche SahlstrÃ¸m,Lars von Trier,108,Drama|Horror|Thriller,Zentropa Entertainments|Det Danske Filminstitut|Danmarks Radio (DR)|Filmstiftung Nordrhein-Westfalen|TrollhÃ¤ttan Film AB,5/18/09,333,6.2,2009,11180404.7753744,804853.962569224,-0.9280120909090904
11692,0.912373,The Adventures of Pluto Nash,Eddie Murphy|Randy Quaid|Rosario Dawson|Joe Pantoliano|Jay Mohr,Ron Underwood,95,Action|Comedy|Science Fiction,Village Roadshow Pictures|Castle Rock Entertainment|NPV Entertainment|Mel's Cite du Cinema,8/15/02,75,4.6,2002,121226139.362054,8611872.20922274,-0.9289602699999996
9966,0.890977,The Messengers,Kristen Stewart|Dylan McDermott|Penelope Ann Miller|John Corbett|William B. Davis,Danny Pang|Oxide Pang Chun,90,Thriller|Drama|Horror,Columbia Pictures|Ghost House Pictures|Mandate Pictures|Blue Star Pictures|Screen Gems,2/2/07,114,5.6,2007,16826697.3221047,1166994.55940292,-0.9306462499999999
13243,0.412761,Meet Bill,Aaron Eckhart|Jessica Alba|Elizabeth Banks|Timothy Olyphant|Logan Lerman,Bernie Goldmann|Melisa Wallack,97,Comedy|Drama|Romance,Greenestreet Films|Eclipse Catering,9/7/07,50,5.9,2007,5258342.91315773,364499.917391432,-0.9306816000000002
84336,0.360699,Shadow Dancer,Andrea Riseborough|Clive Owen|Gillian Anderson|Aidan Gillen|Domhnall Gleeson,James Marsh,101,Thriller,BBC Films|Element Pictures|Irish Film Board|Lipsync Productions|Unanimous Pictures,2/12/12,55,5.6,2012,5983388.97251914,398847.960186719,-0.9333407936507937
181283,1.95632,Child 44,Tom Hardy|Gary Oldman|Noomi Rapace|Joel Kinnaman|Paddy Considine,Daniel Espinosa,137,Crime|Thriller,Summit Entertainment|Scott Free Productions|Worldview Entertainment,3/15/15,341,5.9,2015,45999979.7600089,3058382.2543118,-0.9335134000000002
13249,0.463068,Seraphim Falls,Liam Neeson|Pierce Brosnan|Michael Wincott|Xander Berkeley|Ed Lauter,David Von Ancken,115,Western|Drama,Icon Productions,9/13/06,65,5.8,2006,19470044.8492483,1294008.38574831,-0.9335385000000004
400,0.360204,Things to Do in Denver When You're Dead,Andy GarcÃ­a|Christopher Lloyd|William Forsythe|Bill Nunn|Treat Williams,Gary Fleder,116,Drama|Crime,Miramax Films,12/1/95,26,6.3,1995,11447734.9368557,758077.593319788,-0.9337792499999998
209262,0.273681,Parkland,Zac Efron|Billy Bob Thornton|Ron Livingston|Tom Welling|Paul Giamatti,Peter Landesman,94,History|Drama|Thriller|Mystery,Playtone|American Film Company|Exclusive Media Group,10/2/13,86,5.8,2013,9360333.52740424,611839.137052131,-0.9346348999999999
15749,0.234772,While She Was Out,Kim Basinger|Lukas Haas|Craig Sheffer|Luke Gair|Leonard Wu,Susan Montford,108,Action|Adventure|Drama|Horror|Thriller,Grosvenor Park Media Ltd.|Insight Film Studios|Redwood Palms Pictures|Victoria Filmproduktion|Proud Mary Entertainment,10/27/08,18,4.7,2008,6076719.802855,396414.816339246,-0.934765
47088,0.214381,The Extra Man,Kevin Kline|Paul Dano|Katie Holmes|John C. Reilly|Dan Hedaya,Shari Springer Berman|Robert Pulcini,108,Comedy,Wild Bunch|Likely Story|Tax Credit Finance|3 Arts Entertainment,8/1/10,18,5.9,2010,7000000.0,453079.0,-0.9352744285714286
56401,0.352084,The Music Never Stopped,J.K. Simmons|Lou Taylor Pucci|Julia Ormond|Cara Seymour|MÃ­a Maestro,Jim Kohlberg,105,Drama,Mr. Tamborine Man|Essential Pictures,3/18/11,31,7.3,2011,3877592.17036588,246129.193615932,-0.9365252499999999
28510,0.582225,Universal Soldier: Regeneration,Jean-Claude Van Damme|Dolph Lundgren|Andrei Arlovski|Mike Pyle|Corey Johnson,John Hyams,97,Adventure|Action|Science Fiction|Thriller,Foresight Unlimited|Baumgarten Management and Productions (BMP)|Signature Entertainment|Unisol 3 Distribution,10/1/09,64,5.3,2009,14229606.0777493,889742.710426906,-0.9374724285714284
24746,0.226558,Six-String Samurai,Jeffrey Falcon|Justin McGuire|Kim De Angelo|Stephane Gauger|Clifford Hugo,Lance Mungia,91,Action|Adventure|Science Fiction,HSX Films,9/18/98,15,5.8,1998,2675390.93815659,166535.059727433,-0.9377530000000001
63493,0.786615,The Ledge,Patrick Wilson|Liv Tyler|Charlie Hunnam|Terrence Howard|Jaqueline Fleming,Matthew Chapman,101,Drama|Thriller,Rising Star|Foresight Unlimited|VIP Media Group|Michael Mailer Films|Ledge Productions,5/6/11,44,5.7,2011,9693980.42591472,592288.632450793,-0.9389014
12109,0.429419,It's All Gone Pete Tong,Paul Kaye|Kate Magowan|Neil Maskell|Beatriz Batarda|Pete Tong,Michael Dowse,90,Drama|Comedy|Music,,9/12/04,19,6.8,2004,2308890.79962429,139249.204125341,-0.9396899999999999
127493,1.157127,Stolen,Nicolas Cage|Malin Ã…kerman|Josh Lucas|Sami Gayle|Danny Huston,Simon West,96,Action|Crime|Drama|Thriller,Saturn Films|Nu Image Films|Millennium Films,5/17/12,233,5.1,2012,33241049.8473286,2000690.46409254,-0.9398126571428572
12779,0.346921999999999,Swept Away,Madonna|Adriano Giannini|Bruce Greenwood|Elizabeth Banks|Michael Beattie,Guy Ritchie,89,Comedy|Romance,"Screen Gems, Inc.|SKA Films|Codi S.p.a.",10/11/02,26,4.7,2002,12122613.9362054,725714.221983972,-0.9401354999999998
84305,0.665792,Lay the Favorite,Rebecca Hall|Bruce Willis|Catherine Zeta-Jones|Joshua Jackson|Vince Vaughn,Stephen Frears,94,Drama|Comedy,Likely Story|Random Films|Focus Features,6/22/12,46,4.9,2012,25025761.8136316,1497449.46173242,-0.9401636812144214
2171,0.274314,Wet Hot American Summer,Janeane Garofalo|David Hyde Pierce|Michael Showalter|Marguerite Moreau|Paul Rudd,David Wain,97,Comedy,Eureka Pictures,7/27/01,163,6.5,2001,6157440.58346921,363542.680976722,-0.9409588
34647,0.830596999999999,Enter the Void,Nathaniel Brown|Paz de la Huerta|Cyril Roy|Masato Tanno|Jesse Kuhn,Gaspar NoÃ©,161,Fantasy|Drama,BIM Distribuzione|Wild Bunch,5/5/09,195,7.1,2009,13213205.6436243,766619.011038312,-0.9419808461538457
80591,0.626306,W.E.,Abbie Cornish|Andrea Riseborough|James D'Arcy|Richard Coyle|David Harbour,Madonna,119,Drama|Romance,IM Global|Semtex Films,9/1/11,43,5.8,2011,14540970.638872,841863.066710095,-0.9421040666666664
25147,0.401898,Jude,Kate Winslet|Christopher Eccleston|Liam Cunningham|Rachel Griffiths|June Whitfield,Michael Winterbottom,123,Drama|Romance,Revolution Films|PolyGram Filmed Entertainment|British Broadcasting Corporation (BBC),2/6/96,20,6.7,1996,9731517.17272177,563037.779278902,-0.9421428571428572
43089,0.510003,Road Games,Stacy Keach|Jamie Lee Curtis|Marion Edward|Grant Page|Thaddeus Smith,Richard Franklin,101,Thriller|Horror|Mystery,Essaness Pictures|Quest,6/26/81,12,5.8,1981,4196833.90849942,239819.080485681,-0.9428571428571428
14527,0.284861,Foolproof,Ryan Reynolds|Kristin Booth|Joris Jarsky|David Suchet|Sean Sullivan,William Phillips,97,Action,Alliance Atlantis Communications|TÃ©lÃ©film Canada|The Harold Greenberg Fund|Canadian Film or Video Production Tax Credit (CPTC)|Movie Central Network,10/3/03,18,6.4,2003,9786590.29518599,546421.49148656,-0.944166305627881
44835,0.564203,Hesher,Joseph Gordon-Levitt|Natalie Portman|Rainn Wilson|Audrey Wasilewski|Frank Collison,Spencer Susser,106,Drama,DRO Entertainment|The Last Picture Company|CatchPlay|Corner Store Entertainment|Filmula,1/22/10,104,6.2,2010,7000000.0,382946.0,-0.9452934285714286
10288,0.307279,Fido,Billy Connolly|Carrie-Anne Moss|Dylan Baker|Kesun Loder|Henry Czerny,Andrew Currie,91,Romance|Comedy|Drama|Horror,Lions Gate Films|Astral Media|Anagram Pictures Inc.,9/7/06,61,6.7,2006,8653353.26633258,461033.355323667,-0.9467220000000001
52015,0.2596,Stake Land,Danielle Harris|Kelly McGillis|Nick Damici|Connor Paolo|Gregory Jones,Jim Mickle,98,Drama|Horror|Action|Thriller|Science Fiction,Glass Eye Pix|Belladonna Productions|Off Hollywood Pictures,9/30/10,143,6.2,2010,650000.0,33245.0,-0.9488538461538462
13891,0.211566,Citizen Ruth,Laura Dern|Swoosie Kurtz|Kurtwood Smith|Mary Kay Place|Kelly Preston,Alexander Payne,104,Drama|Comedy,Miramax Films|Independent Pictures (II),12/13/96,10,7.0,1996,4170650.21688076,212918.644655457,-0.9489483333333335
18476,0.642045,Horsemen,"Dennis Quaid|Zhang Ziyi|Lou Taylor Pucci|Clifton Collins, Jr.|Barry Shabaka Henley",Jonas Ã…kerlund,90,Crime|Drama|Horror|Mystery|Thriller,Mandate Pictures|Platinum Dunes|Radar Pictures,2/6/09,63,6.0,2009,20328008.682499,1034086.81807916,-0.94912995
45657,0.745434,The Ward,Lyndsy Fonseca|Amber Heard|Danielle Panabaker|Jared Harris|Mamie Gummer,John Carpenter,88,Horror|Thriller,North by Northwest Entertainment|Premiere Picture|A Bigger Boat|FilmNation Entertainment|Echo Lake Entertainment,9/13/10,166,5.9,2010,10000000.0,498974.0,-0.9501026
43434,0.534192,Carlos,Edgar RamÃ­rez|Alexander Scheer|Fadi Abi Samra|Nora von WaldstÃ¤tten|Talal El-Jordi,Olivier Assayas,338,Crime|Drama|Thriller|History,Egoli Tossell Film AG|Canal+|Arte France|Films en Stock,5/19/10,35,6.2,2010,18000000.0,871279.0,-0.9515956111111111
16083,0.08424,First Snow,Guy Pearce|Piper Perabo|Steven Michael Quezada|J.K. Simmons|Nicholas Ballas,Mark Fergus,101,Drama|Thriller,Yari Film Group|Furst Films,5/5/06,15,6.6,2006,8653353.26633258,413486.424132644,-0.952216625
1951,0.449064,Manderlay,Bryce Dallas Howard|Isaach De BankolÃ©|Danny Glover|Willem Dafoe|MichaÃ«l Abiteboul,Lars von Trier,139,Drama,Zentropa Entertainments|Danmarks Radio (DR)|Arte|Memfis Film|Isabella Films BV,5/16/05,33,6.9,2005,15855198.7130938,753588.662327031,-0.9524705633802817
55846,0.815155,Blitz,Jason Statham|Paddy Considine|Aidan Gillen|Zawe Ashton|Luke Evans,Elliott Lester,97,Crime|Action|Thriller,Davis-Films|Current Entertainment|Lionsgate|Lipsync Productions|Blitz Films,5/20/11,309,6.0,2011,15292203.7131822,719172.172847548,-0.952971318827802
